dataset,folder_name,shape,image_folder,image_path
train,783,circle,783,C:\Users\ashut\Downloads\Geometry3K\train\783
train,784,unknown,784,C:\Users\ashut\Downloads\Geometry3K\train\784
train,785,unknown,785,C:\Users\ashut\Downloads\Geometry3K\train\785
train,786,unknown,786,C:\Users\ashut\Downloads\Geometry3K\train\786
train,787,unknown,787,C:\Users\ashut\Downloads\Geometry3K\train\787
train,788,circle,788,C:\Users\ashut\Downloads\Geometry3K\train\788
train,789,unknown,789,C:\Users\ashut\Downloads\Geometry3K\train\789
train,79,parallelogram,79,C:\Users\ashut\Downloads\Geometry3K\train\79
train,790,unknown,790,C:\Users\ashut\Downloads\Geometry3K\train\790
train,791,unknown,791,C:\Users\ashut\Downloads\Geometry3K\train\791
train,792,unknown,792,C:\Users\ashut\Downloads\Geometry3K\train\792
train,793,unknown,793,C:\Users\ashut\Downloads\Geometry3K\train\793
train,794,unknown,794,C:\Users\ashut\Downloads\Geometry3K\train\794
train,795,circle,795,C:\Users\ashut\Downloads\Geometry3K\train\795
train,796,unknown,796,C:\Users\ashut\Downloads\Geometry3K\train\796
train,797,triangle,797,C:\Users\ashut\Downloads\Geometry3K\train\797
train,798,unknown,798,C:\Users\ashut\Downloads\Geometry3K\train\798
train,799,unknown,799,C:\Users\ashut\Downloads\Geometry3K\train\799
train,8,circle,8,C:\Users\ashut\Downloads\Geometry3K\train\8
train,80,unknown,80,C:\Users\ashut\Downloads\Geometry3K\train\80
train,800,unknown,800,C:\Users\ashut\Downloads\Geometry3K\train\800
train,801,triangle,801,C:\Users\ashut\Downloads\Geometry3K\train\801
train,802,rectangle,802,C:\Users\ashut\Downloads\Geometry3K\train\802
train,803,unknown,803,C:\Users\ashut\Downloads\Geometry3K\train\803
train,804,circle,804,C:\Users\ashut\Downloads\Geometry3K\train\804
train,805,unknown,805,C:\Users\ashut\Downloads\Geometry3K\train\805
train,806,unknown,806,C:\Users\ashut\Downloads\Geometry3K\train\806
train,807,unknown,807,C:\Users\ashut\Downloads\Geometry3K\train\807
train,808,parallelogram,808,C:\Users\ashut\Downloads\Geometry3K\train\808
train,809,unknown,809,C:\Users\ashut\Downloads\Geometry3K\train\809
train,81,unknown,81,C:\Users\ashut\Downloads\Geometry3K\train\81
train,810,unknown,810,C:\Users\ashut\Downloads\Geometry3K\train\810
train,811,unknown,811,C:\Users\ashut\Downloads\Geometry3K\train\811
train,812,unknown,812,C:\Users\ashut\Downloads\Geometry3K\train\812
train,813,unknown,813,C:\Users\ashut\Downloads\Geometry3K\train\813
train,814,unknown,814,C:\Users\ashut\Downloads\Geometry3K\train\814
train,815,parallelogram,815,C:\Users\ashut\Downloads\Geometry3K\train\815
train,816,unknown,816,C:\Users\ashut\Downloads\Geometry3K\train\816
train,817,unknown,817,C:\Users\ashut\Downloads\Geometry3K\train\817
train,818,unknown,818,C:\Users\ashut\Downloads\Geometry3K\train\818
train,819,unknown,819,C:\Users\ashut\Downloads\Geometry3K\train\819
train,82,unknown,82,C:\Users\ashut\Downloads\Geometry3K\train\82
train,820,unknown,820,C:\Users\ashut\Downloads\Geometry3K\train\820
train,821,parallelogram,821,C:\Users\ashut\Downloads\Geometry3K\train\821
train,822,unknown,822,C:\Users\ashut\Downloads\Geometry3K\train\822
train,823,unknown,823,C:\Users\ashut\Downloads\Geometry3K\train\823
train,824,unknown,824,C:\Users\ashut\Downloads\Geometry3K\train\824
train,825,unknown,825,C:\Users\ashut\Downloads\Geometry3K\train\825
train,826,unknown,826,C:\Users\ashut\Downloads\Geometry3K\train\826
train,827,unknown,827,C:\Users\ashut\Downloads\Geometry3K\train\827
train,828,unknown,828,C:\Users\ashut\Downloads\Geometry3K\train\828
train,829,unknown,829,C:\Users\ashut\Downloads\Geometry3K\train\829
train,83,unknown,83,C:\Users\ashut\Downloads\Geometry3K\train\83
train,830,unknown,830,C:\Users\ashut\Downloads\Geometry3K\train\830
train,831,unknown,831,C:\Users\ashut\Downloads\Geometry3K\train\831
train,832,unknown,832,C:\Users\ashut\Downloads\Geometry3K\train\832
train,833,unknown,833,C:\Users\ashut\Downloads\Geometry3K\train\833
train,834,unknown,834,C:\Users\ashut\Downloads\Geometry3K\train\834
train,835,unknown,835,C:\Users\ashut\Downloads\Geometry3K\train\835
train,836,unknown,836,C:\Users\ashut\Downloads\Geometry3K\train\836
train,837,unknown,837,C:\Users\ashut\Downloads\Geometry3K\train\837
train,838,unknown,838,C:\Users\ashut\Downloads\Geometry3K\train\838
train,839,unknown,839,C:\Users\ashut\Downloads\Geometry3K\train\839
train,84,unknown,84,C:\Users\ashut\Downloads\Geometry3K\train\84
train,840,unknown,840,C:\Users\ashut\Downloads\Geometry3K\train\840
train,841,unknown,841,C:\Users\ashut\Downloads\Geometry3K\train\841
train,842,unknown,842,C:\Users\ashut\Downloads\Geometry3K\train\842
train,843,unknown,843,C:\Users\ashut\Downloads\Geometry3K\train\843
train,844,unknown,844,C:\Users\ashut\Downloads\Geometry3K\train\844
train,845,unknown,845,C:\Users\ashut\Downloads\Geometry3K\train\845
train,846,unknown,846,C:\Users\ashut\Downloads\Geometry3K\train\846
train,847,unknown,847,C:\Users\ashut\Downloads\Geometry3K\train\847
train,848,unknown,848,C:\Users\ashut\Downloads\Geometry3K\train\848
train,849,unknown,849,C:\Users\ashut\Downloads\Geometry3K\train\849
train,85,unknown,85,C:\Users\ashut\Downloads\Geometry3K\train\85
train,850,unknown,850,C:\Users\ashut\Downloads\Geometry3K\train\850
train,851,unknown,851,C:\Users\ashut\Downloads\Geometry3K\train\851
train,852,unknown,852,C:\Users\ashut\Downloads\Geometry3K\train\852
train,853,unknown,853,C:\Users\ashut\Downloads\Geometry3K\train\853
train,854,unknown,854,C:\Users\ashut\Downloads\Geometry3K\train\854
train,855,unknown,855,C:\Users\ashut\Downloads\Geometry3K\train\855
train,856,unknown,856,C:\Users\ashut\Downloads\Geometry3K\train\856
train,857,unknown,857,C:\Users\ashut\Downloads\Geometry3K\train\857
train,858,unknown,858,C:\Users\ashut\Downloads\Geometry3K\train\858
train,859,parallelogram,859,C:\Users\ashut\Downloads\Geometry3K\train\859
train,86,unknown,86,C:\Users\ashut\Downloads\Geometry3K\train\86
train,860,unknown,860,C:\Users\ashut\Downloads\Geometry3K\train\860
train,861,unknown,861,C:\Users\ashut\Downloads\Geometry3K\train\861
train,862,unknown,862,C:\Users\ashut\Downloads\Geometry3K\train\862
train,863,unknown,863,C:\Users\ashut\Downloads\Geometry3K\train\863
train,864,unknown,864,C:\Users\ashut\Downloads\Geometry3K\train\864
train,865,unknown,865,C:\Users\ashut\Downloads\Geometry3K\train\865
train,866,unknown,866,C:\Users\ashut\Downloads\Geometry3K\train\866
train,867,unknown,867,C:\Users\ashut\Downloads\Geometry3K\train\867
train,868,unknown,868,C:\Users\ashut\Downloads\Geometry3K\train\868
train,869,unknown,869,C:\Users\ashut\Downloads\Geometry3K\train\869
train,87,rectangle,87,C:\Users\ashut\Downloads\Geometry3K\train\87
train,870,unknown,870,C:\Users\ashut\Downloads\Geometry3K\train\870
train,871,unknown,871,C:\Users\ashut\Downloads\Geometry3K\train\871
train,872,unknown,872,C:\Users\ashut\Downloads\Geometry3K\train\872
train,873,unknown,873,C:\Users\ashut\Downloads\Geometry3K\train\873
train,874,unknown,874,C:\Users\ashut\Downloads\Geometry3K\train\874
train,875,unknown,875,C:\Users\ashut\Downloads\Geometry3K\train\875
train,876,triangle,876,C:\Users\ashut\Downloads\Geometry3K\train\876
train,877,unknown,877,C:\Users\ashut\Downloads\Geometry3K\train\877
train,878,unknown,878,C:\Users\ashut\Downloads\Geometry3K\train\878
train,879,unknown,879,C:\Users\ashut\Downloads\Geometry3K\train\879
train,88,unknown,88,C:\Users\ashut\Downloads\Geometry3K\train\88
train,880,unknown,880,C:\Users\ashut\Downloads\Geometry3K\train\880
train,881,unknown,881,C:\Users\ashut\Downloads\Geometry3K\train\881
train,882,unknown,882,C:\Users\ashut\Downloads\Geometry3K\train\882
train,883,unknown,883,C:\Users\ashut\Downloads\Geometry3K\train\883
train,884,unknown,884,C:\Users\ashut\Downloads\Geometry3K\train\884
train,885,unknown,885,C:\Users\ashut\Downloads\Geometry3K\train\885
train,886,unknown,886,C:\Users\ashut\Downloads\Geometry3K\train\886
train,887,unknown,887,C:\Users\ashut\Downloads\Geometry3K\train\887
train,888,circle,888,C:\Users\ashut\Downloads\Geometry3K\train\888
train,889,unknown,889,C:\Users\ashut\Downloads\Geometry3K\train\889
train,89,unknown,89,C:\Users\ashut\Downloads\Geometry3K\train\89
train,890,parallelogram,890,C:\Users\ashut\Downloads\Geometry3K\train\890
train,891,unknown,891,C:\Users\ashut\Downloads\Geometry3K\train\891
train,892,unknown,892,C:\Users\ashut\Downloads\Geometry3K\train\892
train,893,unknown,893,C:\Users\ashut\Downloads\Geometry3K\train\893
train,894,unknown,894,C:\Users\ashut\Downloads\Geometry3K\train\894
train,895,unknown,895,C:\Users\ashut\Downloads\Geometry3K\train\895
train,896,unknown,896,C:\Users\ashut\Downloads\Geometry3K\train\896
train,897,circle,897,C:\Users\ashut\Downloads\Geometry3K\train\897
train,898,unknown,898,C:\Users\ashut\Downloads\Geometry3K\train\898
train,899,unknown,899,C:\Users\ashut\Downloads\Geometry3K\train\899
train,9,unknown,9,C:\Users\ashut\Downloads\Geometry3K\train\9
train,90,unknown,90,C:\Users\ashut\Downloads\Geometry3K\train\90
train,900,unknown,900,C:\Users\ashut\Downloads\Geometry3K\train\900
train,901,unknown,901,C:\Users\ashut\Downloads\Geometry3K\train\901
train,902,unknown,902,C:\Users\ashut\Downloads\Geometry3K\train\902
train,903,unknown,903,C:\Users\ashut\Downloads\Geometry3K\train\903
train,904,triangle,904,C:\Users\ashut\Downloads\Geometry3K\train\904
train,905,unknown,905,C:\Users\ashut\Downloads\Geometry3K\train\905
train,906,rectangle,906,C:\Users\ashut\Downloads\Geometry3K\train\906
train,907,unknown,907,C:\Users\ashut\Downloads\Geometry3K\train\907
train,908,unknown,908,C:\Users\ashut\Downloads\Geometry3K\train\908
train,909,unknown,909,C:\Users\ashut\Downloads\Geometry3K\train\909
train,91,unknown,91,C:\Users\ashut\Downloads\Geometry3K\train\91
train,910,unknown,910,C:\Users\ashut\Downloads\Geometry3K\train\910
train,911,unknown,911,C:\Users\ashut\Downloads\Geometry3K\train\911
train,912,square,912,C:\Users\ashut\Downloads\Geometry3K\train\912
train,913,unknown,913,C:\Users\ashut\Downloads\Geometry3K\train\913
train,914,unknown,914,C:\Users\ashut\Downloads\Geometry3K\train\914
train,915,unknown,915,C:\Users\ashut\Downloads\Geometry3K\train\915
train,916,unknown,916,C:\Users\ashut\Downloads\Geometry3K\train\916
train,917,unknown,917,C:\Users\ashut\Downloads\Geometry3K\train\917
train,918,unknown,918,C:\Users\ashut\Downloads\Geometry3K\train\918
train,919,unknown,919,C:\Users\ashut\Downloads\Geometry3K\train\919
train,92,unknown,92,C:\Users\ashut\Downloads\Geometry3K\train\92
train,920,unknown,920,C:\Users\ashut\Downloads\Geometry3K\train\920
train,921,unknown,921,C:\Users\ashut\Downloads\Geometry3K\train\921
train,922,unknown,922,C:\Users\ashut\Downloads\Geometry3K\train\922
train,923,unknown,923,C:\Users\ashut\Downloads\Geometry3K\train\923
train,924,unknown,924,C:\Users\ashut\Downloads\Geometry3K\train\924
train,925,unknown,925,C:\Users\ashut\Downloads\Geometry3K\train\925
train,926,unknown,926,C:\Users\ashut\Downloads\Geometry3K\train\926
train,927,unknown,927,C:\Users\ashut\Downloads\Geometry3K\train\927
train,928,unknown,928,C:\Users\ashut\Downloads\Geometry3K\train\928
train,929,unknown,929,C:\Users\ashut\Downloads\Geometry3K\train\929
train,93,unknown,93,C:\Users\ashut\Downloads\Geometry3K\train\93
train,930,unknown,930,C:\Users\ashut\Downloads\Geometry3K\train\930
train,931,unknown,931,C:\Users\ashut\Downloads\Geometry3K\train\931
train,932,unknown,932,C:\Users\ashut\Downloads\Geometry3K\train\932
train,933,unknown,933,C:\Users\ashut\Downloads\Geometry3K\train\933
train,934,unknown,934,C:\Users\ashut\Downloads\Geometry3K\train\934
train,935,unknown,935,C:\Users\ashut\Downloads\Geometry3K\train\935
train,936,unknown,936,C:\Users\ashut\Downloads\Geometry3K\train\936
train,937,unknown,937,C:\Users\ashut\Downloads\Geometry3K\train\937
train,938,unknown,938,C:\Users\ashut\Downloads\Geometry3K\train\938
train,939,unknown,939,C:\Users\ashut\Downloads\Geometry3K\train\939
train,94,unknown,94,C:\Users\ashut\Downloads\Geometry3K\train\94
train,940,unknown,940,C:\Users\ashut\Downloads\Geometry3K\train\940
train,941,unknown,941,C:\Users\ashut\Downloads\Geometry3K\train\941
train,942,unknown,942,C:\Users\ashut\Downloads\Geometry3K\train\942
train,943,unknown,943,C:\Users\ashut\Downloads\Geometry3K\train\943
train,944,circle,944,C:\Users\ashut\Downloads\Geometry3K\train\944
train,945,unknown,945,C:\Users\ashut\Downloads\Geometry3K\train\945
train,946,triangle,946,C:\Users\ashut\Downloads\Geometry3K\train\946
train,947,unknown,947,C:\Users\ashut\Downloads\Geometry3K\train\947
train,948,unknown,948,C:\Users\ashut\Downloads\Geometry3K\train\948
train,949,unknown,949,C:\Users\ashut\Downloads\Geometry3K\train\949
train,95,unknown,95,C:\Users\ashut\Downloads\Geometry3K\train\95
train,950,unknown,950,C:\Users\ashut\Downloads\Geometry3K\train\950
train,951,unknown,951,C:\Users\ashut\Downloads\Geometry3K\train\951
train,952,unknown,952,C:\Users\ashut\Downloads\Geometry3K\train\952
train,953,unknown,953,C:\Users\ashut\Downloads\Geometry3K\train\953
train,954,unknown,954,C:\Users\ashut\Downloads\Geometry3K\train\954
train,955,unknown,955,C:\Users\ashut\Downloads\Geometry3K\train\955
train,956,parallelogram,956,C:\Users\ashut\Downloads\Geometry3K\train\956
train,957,unknown,957,C:\Users\ashut\Downloads\Geometry3K\train\957
train,958,circle,958,C:\Users\ashut\Downloads\Geometry3K\train\958
train,959,unknown,959,C:\Users\ashut\Downloads\Geometry3K\train\959
train,96,unknown,96,C:\Users\ashut\Downloads\Geometry3K\train\96
train,960,unknown,960,C:\Users\ashut\Downloads\Geometry3K\train\960
train,961,unknown,961,C:\Users\ashut\Downloads\Geometry3K\train\961
train,962,parallelogram,962,C:\Users\ashut\Downloads\Geometry3K\train\962
train,963,unknown,963,C:\Users\ashut\Downloads\Geometry3K\train\963
train,964,parallelogram,964,C:\Users\ashut\Downloads\Geometry3K\train\964
train,965,unknown,965,C:\Users\ashut\Downloads\Geometry3K\train\965
train,966,unknown,966,C:\Users\ashut\Downloads\Geometry3K\train\966
train,967,unknown,967,C:\Users\ashut\Downloads\Geometry3K\train\967
train,968,unknown,968,C:\Users\ashut\Downloads\Geometry3K\train\968
train,969,unknown,969,C:\Users\ashut\Downloads\Geometry3K\train\969
train,97,parallelogram,97,C:\Users\ashut\Downloads\Geometry3K\train\97
train,970,parallelogram,970,C:\Users\ashut\Downloads\Geometry3K\train\970
train,971,unknown,971,C:\Users\ashut\Downloads\Geometry3K\train\971
train,972,unknown,972,C:\Users\ashut\Downloads\Geometry3K\train\972
train,973,unknown,973,C:\Users\ashut\Downloads\Geometry3K\train\973
train,974,rectangle,974,C:\Users\ashut\Downloads\Geometry3K\train\974
train,975,unknown,975,C:\Users\ashut\Downloads\Geometry3K\train\975
train,976,unknown,976,C:\Users\ashut\Downloads\Geometry3K\train\976
train,977,unknown,977,C:\Users\ashut\Downloads\Geometry3K\train\977
train,978,unknown,978,C:\Users\ashut\Downloads\Geometry3K\train\978
train,979,unknown,979,C:\Users\ashut\Downloads\Geometry3K\train\979
train,98,unknown,98,C:\Users\ashut\Downloads\Geometry3K\train\98
train,980,unknown,980,C:\Users\ashut\Downloads\Geometry3K\train\980
train,981,unknown,981,C:\Users\ashut\Downloads\Geometry3K\train\981
train,982,unknown,982,C:\Users\ashut\Downloads\Geometry3K\train\982
train,983,unknown,983,C:\Users\ashut\Downloads\Geometry3K\train\983
train,984,unknown,984,C:\Users\ashut\Downloads\Geometry3K\train\984
train,985,parallelogram,985,C:\Users\ashut\Downloads\Geometry3K\train\985
train,986,unknown,986,C:\Users\ashut\Downloads\Geometry3K\train\986
train,987,unknown,987,C:\Users\ashut\Downloads\Geometry3K\train\987
train,988,unknown,988,C:\Users\ashut\Downloads\Geometry3K\train\988
train,989,unknown,989,C:\Users\ashut\Downloads\Geometry3K\train\989
train,99,unknown,99,C:\Users\ashut\Downloads\Geometry3K\train\99
train,990,unknown,990,C:\Users\ashut\Downloads\Geometry3K\train\990
train,991,unknown,991,C:\Users\ashut\Downloads\Geometry3K\train\991
train,992,unknown,992,C:\Users\ashut\Downloads\Geometry3K\train\992
train,993,unknown,993,C:\Users\ashut\Downloads\Geometry3K\train\993
train,994,unknown,994,C:\Users\ashut\Downloads\Geometry3K\train\994
train,995,unknown,995,C:\Users\ashut\Downloads\Geometry3K\train\995
train,996,unknown,996,C:\Users\ashut\Downloads\Geometry3K\train\996
train,997,unknown,997,C:\Users\ashut\Downloads\Geometry3K\train\997
train,998,unknown,998,C:\Users\ashut\Downloads\Geometry3K\train\998
train,999,unknown,999,C:\Users\ashut\Downloads\Geometry3K\train\999
test,2401,unknown,2401,C:\Users\ashut\Downloads\Geometry3K\test\2401
test,2402,unknown,2402,C:\Users\ashut\Downloads\Geometry3K\test\2402
test,2403,unknown,2403,C:\Users\ashut\Downloads\Geometry3K\test\2403
test,2404,unknown,2404,C:\Users\ashut\Downloads\Geometry3K\test\2404
test,2405,unknown,2405,C:\Users\ashut\Downloads\Geometry3K\test\2405
test,2406,unknown,2406,C:\Users\ashut\Downloads\Geometry3K\test\2406
test,2407,unknown,2407,C:\Users\ashut\Downloads\Geometry3K\test\2407
test,2408,unknown,2408,C:\Users\ashut\Downloads\Geometry3K\test\2408
test,2409,unknown,2409,C:\Users\ashut\Downloads\Geometry3K\test\2409
test,2410,unknown,2410,C:\Users\ashut\Downloads\Geometry3K\test\2410
test,2411,unknown,2411,C:\Users\ashut\Downloads\Geometry3K\test\2411
test,2412,rectangle,2412,C:\Users\ashut\Downloads\Geometry3K\test\2412
test,2413,unknown,2413,C:\Users\ashut\Downloads\Geometry3K\test\2413
test,2414,unknown,2414,C:\Users\ashut\Downloads\Geometry3K\test\2414
test,2415,parallelogram,2415,C:\Users\ashut\Downloads\Geometry3K\test\2415
test,2416,unknown,2416,C:\Users\ashut\Downloads\Geometry3K\test\2416
test,2417,unknown,2417,C:\Users\ashut\Downloads\Geometry3K\test\2417
test,2418,parallelogram,2418,C:\Users\ashut\Downloads\Geometry3K\test\2418
test,2419,unknown,2419,C:\Users\ashut\Downloads\Geometry3K\test\2419
test,2420,unknown,2420,C:\Users\ashut\Downloads\Geometry3K\test\2420
test,2421,unknown,2421,C:\Users\ashut\Downloads\Geometry3K\test\2421
test,2422,unknown,2422,C:\Users\ashut\Downloads\Geometry3K\test\2422
test,2423,unknown,2423,C:\Users\ashut\Downloads\Geometry3K\test\2423
test,2424,unknown,2424,C:\Users\ashut\Downloads\Geometry3K\test\2424
test,2425,unknown,2425,C:\Users\ashut\Downloads\Geometry3K\test\2425
test,2426,unknown,2426,C:\Users\ashut\Downloads\Geometry3K\test\2426
test,2427,unknown,2427,C:\Users\ashut\Downloads\Geometry3K\test\2427
test,2428,unknown,2428,C:\Users\ashut\Downloads\Geometry3K\test\2428
test,2429,unknown,2429,C:\Users\ashut\Downloads\Geometry3K\test\2429
test,2430,unknown,2430,C:\Users\ashut\Downloads\Geometry3K\test\2430
test,2431,unknown,2431,C:\Users\ashut\Downloads\Geometry3K\test\2431
test,2432,unknown,2432,C:\Users\ashut\Downloads\Geometry3K\test\2432
test,2433,unknown,2433,C:\Users\ashut\Downloads\Geometry3K\test\2433
test,2434,unknown,2434,C:\Users\ashut\Downloads\Geometry3K\test\2434
test,2435,unknown,2435,C:\Users\ashut\Downloads\Geometry3K\test\2435
