dataset,json_file,image_file,shape,image_path
GeoQA,5088.json,5088.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5088.png
GeoQA,5089.json,5089.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5089.png
GeoQA,509.json,509.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\509.png
GeoQA,5093.json,5093.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5093.png
GeoQA,5094.json,5094.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5094.png
GeoQA,5096.json,5096.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5096.png
GeoQA,5097.json,5097.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5097.png
GeoQA,5098.json,5098.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5098.png
GeoQA,51.json,51.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\51.png
GeoQA,510.json,510.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\510.png
GeoQA,5100.json,5100.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5100.png
GeoQA,5102.json,5102.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5102.png
GeoQA,5103.json,5103.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5103.png
GeoQA,5104.json,5104.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5104.png
GeoQA,5105.json,5105.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5105.png
GeoQA,5107.json,5107.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5107.png
GeoQA,5109.json,5109.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5109.png
GeoQA,5110.json,5110.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5110.png
GeoQA,5111.json,5111.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5111.png
GeoQA,5112.json,5112.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5112.png
GeoQA,5113.json,5113.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5113.png
GeoQA,5116.json,5116.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5116.png
GeoQA,5117.json,5117.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5117.png
GeoQA,5118.json,5118.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5118.png
GeoQA,512.json,512.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\512.png
GeoQA,5120.json,5120.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5120.png
GeoQA,5122.json,5122.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5122.png
GeoQA,5124.json,5124.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5124.png
GeoQA,5125.json,5125.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5125.png
GeoQA,5126.json,5126.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5126.png
GeoQA,513.json,513.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\513.png
GeoQA,5130.json,5130.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5130.png
GeoQA,5131.json,5131.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5131.png
GeoQA,5132.json,5132.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5132.png
GeoQA,5135.json,5135.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5135.png
GeoQA,5136.json,5136.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5136.png
GeoQA,5137.json,5137.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5137.png
GeoQA,5138.json,5138.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5138.png
GeoQA,514.json,514.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\514.png
GeoQA,5142.json,5142.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5142.png
GeoQA,5143.json,5143.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5143.png
GeoQA,5151.json,5151.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5151.png
GeoQA,5159.json,5159.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5159.png
GeoQA,5160.json,5160.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5160.png
GeoQA,5161.json,5161.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5161.png
GeoQA,5162.json,5162.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5162.png
GeoQA,5164.json,5164.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5164.png
GeoQA,5165.json,5165.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5165.png
GeoQA,5167.json,5167.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5167.png
GeoQA,5168.json,5168.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5168.png
GeoQA,517.json,517.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\517.png
GeoQA,5172.json,5172.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5172.png
GeoQA,5174.json,5174.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5174.png
GeoQA,518.json,518.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\518.png
GeoQA,5181.json,5181.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5181.png
GeoQA,5182.json,5182.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5182.png
GeoQA,5183.json,5183.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5183.png
GeoQA,5184.json,5184.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5184.png
GeoQA,5186.json,5186.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5186.png
GeoQA,5187.json,5187.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5187.png
GeoQA,5188.json,5188.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5188.png
GeoQA,519.json,519.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\519.png
GeoQA,5192.json,5192.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5192.png
GeoQA,5193.json,5193.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5193.png
GeoQA,5194.json,5194.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5194.png
GeoQA,5195.json,5195.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5195.png
GeoQA,5197.json,5197.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5197.png
GeoQA,5198.json,5198.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5198.png
GeoQA,5199.json,5199.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5199.png
GeoQA,52.json,52.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\52.png
GeoQA,520.json,520.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\520.png
GeoQA,5200.json,5200.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5200.png
GeoQA,5201.json,5201.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5201.png
GeoQA,5203.json,5203.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5203.png
GeoQA,5204.json,5204.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5204.png
GeoQA,5206.json,5206.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5206.png
GeoQA,5208.json,5208.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5208.png
GeoQA,5209.json,5209.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5209.png
GeoQA,521.json,521.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\521.png
GeoQA,5211.json,5211.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5211.png
GeoQA,5213.json,5213.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5213.png
GeoQA,5214.json,5214.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5214.png
GeoQA,5215.json,5215.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5215.png
GeoQA,5216.json,5216.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5216.png
GeoQA,5218.json,5218.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5218.png
GeoQA,5222.json,5222.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5222.png
GeoQA,5225.json,5225.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5225.png
GeoQA,523.json,523.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\523.png
GeoQA,5232.json,5232.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5232.png
GeoQA,5238.json,5238.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5238.png
GeoQA,5239.json,5239.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5239.png
GeoQA,524.json,524.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\524.png
GeoQA,5241.json,5241.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5241.png
GeoQA,5243.json,5243.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5243.png
GeoQA,5245.json,5245.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5245.png
GeoQA,5249.json,5249.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5249.png
GeoQA,525.json,525.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\525.png
GeoQA,5251.json,5251.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5251.png
GeoQA,5256.json,5256.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5256.png
GeoQA,5257.json,5257.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5257.png
GeoQA,526.json,526.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\526.png
GeoQA,5266.json,5266.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5266.png
GeoQA,5267.json,5267.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5267.png
GeoQA,5269.json,5269.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5269.png
GeoQA,527.json,527.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\527.png
GeoQA,5270.json,5270.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5270.png
GeoQA,5271.json,5271.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5271.png
GeoQA,5272.json,5272.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5272.png
GeoQA,5276.json,5276.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5276.png
GeoQA,528.json,528.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\528.png
GeoQA,5282.json,5282.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5282.png
GeoQA,5283.json,5283.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5283.png
GeoQA,5284.json,5284.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5284.png
GeoQA,5285.json,5285.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5285.png
GeoQA,5287.json,5287.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5287.png
GeoQA,5288.json,5288.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5288.png
GeoQA,529.json,529.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\529.png
GeoQA,5291.json,5291.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5291.png
GeoQA,5299.json,5299.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5299.png
GeoQA,53.json,53.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\53.png
GeoQA,530.json,530.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\530.png
GeoQA,5301.json,5301.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5301.png
GeoQA,5302.json,5302.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5302.png
GeoQA,5304.json,5304.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5304.png
GeoQA,5305.json,5305.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5305.png
GeoQA,5308.json,5308.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5308.png
GeoQA,531.json,531.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\531.png
GeoQA,5313.json,5313.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5313.png
GeoQA,5317.json,5317.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5317.png
GeoQA,5319.json,5319.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5319.png
GeoQA,5323.json,5323.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5323.png
GeoQA,5325.json,5325.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5325.png
GeoQA,5326.json,5326.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5326.png
GeoQA,5329.json,5329.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5329.png
GeoQA,533.json,533.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\533.png
GeoQA,5332.json,5332.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5332.png
GeoQA,5334.json,5334.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5334.png
GeoQA,5338.json,5338.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5338.png
GeoQA,534.json,534.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\534.png
GeoQA,5340.json,5340.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5340.png
GeoQA,5343.json,5343.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5343.png
GeoQA,5344.json,5344.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5344.png
GeoQA,5345.json,5345.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5345.png
GeoQA,5347.json,5347.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5347.png
GeoQA,5348.json,5348.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5348.png
GeoQA,5350.json,5350.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5350.png
GeoQA,5355.json,5355.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5355.png
GeoQA,5357.json,5357.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5357.png
GeoQA,5359.json,5359.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5359.png
GeoQA,536.json,536.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\536.png
GeoQA,5360.json,5360.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5360.png
GeoQA,5361.json,5361.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5361.png
GeoQA,5362.json,5362.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5362.png
GeoQA,5363.json,5363.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5363.png
GeoQA,5364.json,5364.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5364.png
GeoQA,5365.json,5365.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5365.png
GeoQA,5366.json,5366.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5366.png
GeoQA,5369.json,5369.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5369.png
GeoQA,537.json,537.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\537.png
GeoQA,5376.json,5376.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5376.png
GeoQA,538.json,538.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\538.png
GeoQA,5380.json,5380.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5380.png
GeoQA,5381.json,5381.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5381.png
GeoQA,5382.json,5382.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5382.png
GeoQA,5384.json,5384.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5384.png
GeoQA,5389.json,5389.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5389.png
GeoQA,539.json,539.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\539.png
GeoQA,5391.json,5391.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5391.png
GeoQA,5394.json,5394.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5394.png
GeoQA,54.json,54.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\54.png
GeoQA,540.json,540.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\540.png
GeoQA,5400.json,5400.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5400.png
GeoQA,5409.json,5409.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5409.png
GeoQA,5412.json,5412.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5412.png
GeoQA,5415.json,5415.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5415.png
GeoQA,5423.json,5423.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5423.png
GeoQA,5428.json,5428.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5428.png
GeoQA,5429.json,5429.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5429.png
GeoQA,543.json,543.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\543.png
GeoQA,5431.json,5431.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5431.png
GeoQA,5434.json,5434.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5434.png
GeoQA,5436.json,5436.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5436.png
GeoQA,5437.json,5437.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5437.png
GeoQA,5439.json,5439.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5439.png
GeoQA,544.json,544.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\544.png
GeoQA,545.json,545.png,rectangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\545.png
GeoQA,5450.json,5450.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5450.png
GeoQA,5456.json,5456.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5456.png
GeoQA,5457.json,5457.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5457.png
GeoQA,5458.json,5458.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5458.png
GeoQA,5459.json,5459.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5459.png
GeoQA,546.json,546.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\546.png
GeoQA,5460.json,5460.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5460.png
GeoQA,5464.json,5464.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5464.png
GeoQA,5465.json,5465.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5465.png
GeoQA,5466.json,5466.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5466.png
GeoQA,5467.json,5467.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5467.png
GeoQA,5468.json,5468.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5468.png
GeoQA,547.json,547.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\547.png
GeoQA,5470.json,5470.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5470.png
GeoQA,5471.json,5471.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5471.png
GeoQA,5472.json,5472.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5472.png
GeoQA,5473.json,5473.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5473.png
GeoQA,5474.json,5474.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5474.png
GeoQA,5475.json,5475.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5475.png
GeoQA,548.json,548.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\548.png
GeoQA,5485.json,5485.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5485.png
GeoQA,5487.json,5487.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5487.png
GeoQA,549.json,549.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\549.png
GeoQA,5490.json,5490.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5490.png
GeoQA,5491.json,5491.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5491.png
GeoQA,5492.json,5492.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5492.png
GeoQA,5493.json,5493.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5493.png
GeoQA,5494.json,5494.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5494.png
GeoQA,5495.json,5495.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5495.png
GeoQA,5496.json,5496.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5496.png
GeoQA,5497.json,5497.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5497.png
GeoQA,5498.json,5498.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5498.png
GeoQA,5499.json,5499.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5499.png
GeoQA,55.json,55.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\55.png
GeoQA,550.json,550.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\550.png
GeoQA,5500.json,5500.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5500.png
GeoQA,5501.json,5501.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5501.png
GeoQA,5503.json,5503.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5503.png
GeoQA,5504.json,5504.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5504.png
GeoQA,5505.json,5505.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5505.png
GeoQA,5506.json,5506.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5506.png
GeoQA,5508.json,5508.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5508.png
GeoQA,551.json,551.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\551.png
GeoQA,5510.json,5510.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5510.png
GeoQA,5511.json,5511.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5511.png
GeoQA,5513.json,5513.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5513.png
GeoQA,5514.json,5514.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5514.png
GeoQA,5515.json,5515.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5515.png
GeoQA,5517.json,5517.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5517.png
GeoQA,5518.json,5518.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5518.png
GeoQA,5519.json,5519.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5519.png
GeoQA,5520.json,5520.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5520.png
GeoQA,5522.json,5522.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5522.png
GeoQA,5523.json,5523.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5523.png
GeoQA,5525.json,5525.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5525.png
GeoQA,5526.json,5526.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5526.png
GeoQA,5527.json,5527.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5527.png
GeoQA,5528.json,5528.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5528.png
GeoQA,5529.json,5529.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5529.png
GeoQA,553.json,553.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\553.png
GeoQA,5534.json,5534.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5534.png
GeoQA,5539.json,5539.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5539.png
GeoQA,554.json,554.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\554.png
GeoQA,5540.json,5540.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5540.png
GeoQA,5544.json,5544.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5544.png
GeoQA,5545.json,5545.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5545.png
GeoQA,5546.json,5546.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5546.png
GeoQA,5547.json,5547.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5547.png
GeoQA,5548.json,5548.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5548.png
GeoQA,5549.json,5549.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\5549.png
GeoQA,555.json,555.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\555.png
